ID_Observasi,Periode,Tahun,Triwulan,Urutan_Waktu,Kode_Provinsi,Provinsi,Wilayah,Jumlah_Penduduk,Urbanisasi_pct,Kemiskinan_pct,Penetrasi_Internet_pct,Literasi_Keuangan_pct,Rekening_per_1000_Penduduk,Pertumbuhan_Rekening_qoq_pct,Titik_Layanan_per_100rb_Penduduk,ATM_per_100rb_Penduduk,Kantor_Bank_per_100rb_Penduduk,Kredit_terhadap_PDRB_pct,DPK_terhadap_PDRB_pct,Transaksi_Digital_pct,Pertumbuhan_Transaksi_Digital_qoq_pct,Pinjaman_Fintech_per_Kapita_juta,NPL_pct,Shock_Ekonomi,Dimensi_Ketersediaan,Dimensi_Penggunaan,Dimensi_Kedalaman,IKAD_Simulasi,Kategori_IKAD,IKAD_Lag_1,IKAD_Lag_4,IKAD_Rata_Rata_4Q,Pertumbuhan_IKAD_qoq_pct,Pertumbuhan_IKAD_yoy_pct,IKAD_Berikutnya,Kategori_IKAD_Berikutnya,Perubahan_IKAD_Berikutnya,Target_Peningkatan_IKAD,Status_Data
36-2012Q1,2012-Q1,2012,Q1,77,36,Banten,Jawa,10441260,70.74,11.82,32.82,51.8,483.46,0.285,7.41,24.37,5.79,21.01,17.3,24.26,-0.211,1.334,9.28,Normal,2.2092,2.2765,1.506,2.081,Tinggi,1.965,1.9591,1.9708,5.9033,6.2222,2.0495,Tinggi,-0.0315,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2012Q2,2012-Q2,2012,Q2,78,36,Banten,Jawa,10467366,70.95,11.67,33.18,51.91,487.66,0.869,7.38,26.88,5.39,21.58,17.48,,1.922,1.309,9.48,Normal,2.2359,2.3862,1.5718,2.0495,Tinggi,2.081,1.9617,1.9928,-1.5137,4.4757,2.0096,Tinggi,-0.0399,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2012Q3,2012-Q3,2012,Q3,79,36,Banten,Jawa,10527380,71.38,11.68,33.76,51.94,473.3,-2.944,7.4,25.13,5.61,21.78,17.38,24.98,1.022,1.33,9.54,Normal,2.1913,2.2922,1.4675,2.0096,Tinggi,2.0495,1.8755,2.0263,-1.9468,7.1501,2.0319,Tinggi,0.0223,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2012Q4,2012-Q4,2012,Q4,80,36,Banten,Jawa,10556976,71.67,11.16,34.68,52.0,475.18,0.396,7.39,25.85,5.75,21.37,17.01,25.28,1.214,1.349,9.57,Normal,2.3536,2.3545,1.5764,2.0319,Tinggi,2.0096,1.965,2.043,1.1097,3.4046,2.0126,Tinggi,-0.0193,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2013Q1,2013-Q1,2013,Q1,81,36,Banten,Jawa,10594704,71.89,10.79,35.02,52.5,469.72,-1.148,7.33,23.87,5.59,21.95,16.85,25.69,1.633,1.42,9.43,Normal,2.024,2.1485,1.5567,2.0126,Tinggi,2.0319,2.081,2.0259,-0.9498,-3.2869,2.0491,Tinggi,0.0365,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2013Q2,2013-Q2,2013,Q2,82,36,Banten,Jawa,10659049,71.84,10.61,35.78,52.98,481.63,2.536,7.35,24.65,5.37,,17.81,26.65,3.725,1.394,9.38,Normal,2.1585,2.3443,1.5552,2.0491,Tinggi,2.0126,2.0495,2.0258,1.8136,-0.0195,1.9874,Tinggi,-0.0617,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2013Q3,2013-Q3,2013,Q3,83,36,Banten,Jawa,10700400,71.72,10.7,35.67,52.86,5001.19,-0.22,7.27,24.91,6.25,21.32,17.68,27.81,4.371,1.45,9.37,Normal,2.2047,2.35,1.414,1.9874,Tinggi,2.0491,2.0096,2.0202,-3.0111,-1.1047,1.9518,Tinggi,-0.0356,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2013Q4,2013-Q4,2013,Q4,84,36,Banten,Jawa,10738243,71.73,10.63,36.06,53.4,491.32,2.236,7.41,24.91,5.43,,18.18,28.34,1.881,1.523,9.43,Normal,2.2787,2.2519,1.5198,1.9518,Tinggi,1.9874,2.0319,2.0002,-1.7913,-3.9421,1.976,Tinggi,0.0242,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2014Q1,2014-Q1,2014,Q1,85,36,Banten,Jawa,10778008,71.6,10.85,36.45,53.79,485.37,-1.212,7.26,23.66,5.72,20.98,17.92,28.68,1.215,1.497,9.39,Normal,2.2418,2.5114,1.4777,1.976,Tinggi,1.9518,2.0126,1.9911,1.2399,-1.8185,2.0634,Tinggi,0.0874,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2014Q2,2014-Q2,2014,Q2,86,36,Banten,Jawa,10785056,71.96,10.97,37.17,54.02,491.16,1.193,,24.12,6.67,21.49,17.6,29.66,3.415,1.541,9.28,Normal,2.2241,2.307,1.4829,2.0634,Tinggi,1.976,2.0491,1.9947,4.4231,0.6979,2.0103,Tinggi,-0.0531,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2014Q3,2014-Q3,2014,Q3,87,36,Banten,Jawa,10816204,72.13,11.02,37.68,54.01,498.43,1.48,7.21,23.08,6.04,21.49,16.75,30.26,2.029,1.615,9.2,Normal,2.4175,2.209,1.4908,2.0103,Tinggi,2.0634,1.9874,2.0004,-2.5734,1.1523,1.9597,Tinggi,-0.0506,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2014Q4,2014-Q4,2014,Q4,88,36,Banten,Jawa,10874064,72.09,10.77,37.59,54.31,496.13,-0.461,7.34,25.49,5.45,21.79,17.2,31.02,2.507,1.605,9.19,Normal,2.2487,2.3071,1.6064,1.9597,Tinggi,2.0103,1.9518,2.0024,-2.517,0.4048,1.9658,Tinggi,0.0061,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2015Q1,2015-Q1,2015,Q1,89,36,Banten,Jawa,10882294,72.05,10.34,38.29,54.63,500.54,0.888,7.28,22.24,5.72,22.02,17.6,32.17,3.701,1.622,9.39,Normal,2.1739,2.4235,1.6894,1.9658,Tinggi,1.9597,1.976,1.9998,0.3113,-0.5162,1.9728,Tinggi,0.007,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2000Q1,2000-Q1,2000,Q1,29,11,Aceh,Sumatera,2523853,,18.23,17.01,,266.72,7.16,4.26,16.4,3.66,10.48,15.32,6.43,5.21,0.682,7.99,Normal,1.8652,1.4441,1.1872,1.5102,Rendah,1.5681,1.6661,1.5413,-3.6924,-9.3572,1.4059,Rendah,-0.1043,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2015Q3,2015-Q3,2015,Q3,91,36,Banten,Jawa,10992516,72.45,10.65,38.6,54.77,511.53,1.091,7.17,23.83,5.55,22.37,17.75,32.46,-0.789,1.621,9.62,Normal,2.2795,2.268,1.6094,2.0546,Tinggi,1.9728,2.0103,1.9882,4.1464,2.2037,2.0873,Tinggi,0.0327,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2015Q4,2015-Q4,2015,Q4,92,36,Banten,Jawa,11025961,72.6,,39.07,55.14,514.87,0.653,7.45,23.96,5.77,22.42,17.59,33.27,2.5,1.674,9.59,Normal,2.0609,2.5421,1.608,2.0873,Tinggi,2.0546,1.9597,2.0201,1.5916,6.5112,2.1863,Sangat Tinggi,0.099,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2016Q1,2016-Q1,2016,Q1,93,36,Banten,Jawa,11074327,73.02,10.56,39.34,55.24,515.63,0.147,7.41,24.37,6.17,22.29,16.84,33.99,2.183,1.701,9.56,Normal,2.4357,2.4877,1.4401,2.1863,Sangat Tinggi,2.0873,1.9658,2.0753,4.743,11.2168,2.1348,Sangat Tinggi,-0.0515,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2016Q2,2016-Q2,2016,Q2,94,36,Banten,Jawa,11094449,73.41,10.65,39.79,55.31,520.79,1.001,7.63,26.97,5.72,22.26,16.53,34.53,1.588,1.704,9.58,Normal,2.2145,2.4231,1.6758,2.1348,Sangat Tinggi,2.1863,1.9728,2.1157,-2.3556,8.2117,2.1948,Sangat Tinggi,0.06,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2016Q3,2016-Q3,2016,Q3,95,36,Banten,jawa,11107859,73.31,10.68,40.1,55.27,532.14,2.18,7.66,26.23,5.51,22.31,15.85,34.84,0.881,1.74,9.57,Normal,2.2441,2.4686,1.5763,2.1948,Sangat Tinggi,2.1348,2.0546,2.1508,2.8106,6.8237,2.0724,Tinggi,-0.1224,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2016Q4,2016-Q4,2016,Q4,96,36,Banten,Jawa,11151837,73.41,10.66,40.45,55.43,533.53,0.26,7.81,25.36,5.24,23.04,16.07,35.29,1.298,1.731,9.78,Normal,2.0841,2.4061,1.2821,2.0724,Tinggi,2.1948,2.0873,2.1471,-5.5768,-0.7138,2.0991,Tinggi,0.0267,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2017Q1,2017-Q1,2017,Q1,97,36,Banten,Jawa,11200754,73.43,10.58,40.68,55.23,551.0,3.274,7.73,25.26,5.37,23.57,16.14,35.93,1.813,1.744,9.8,Normal,2.1195,2.5346,1.4849,2.0991,Tinggi,2.0724,2.1863,2.1253,1.2884,-3.9885,2.1693,Sangat Tinggi,0.0702,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2017Q2,2017-Q2,2017,Q2,98,36,Banten,Jawa,11257697,73.8,10.46,40.86,55.26,553.41,0.437,7.62,25.36,5.7,23.97,16.34,,3.188,1.774,9.76,Normal,1.9868,2.5885,1.6052,2.1693,Sangat Tinggi,2.0991,2.1348,2.1339,3.3443,1.6161,2.156,Sangat Tinggi,-0.0133,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2017Q3,2017-Q3,2017,Q3,99,36,Banten,Jawa,11299202,73.83,10.34,,55.24,559.0,1.01,7.64,23.91,5.98,23.75,16.21,38.05,2.631,1.821,9.8,Normal,2.1421,2.547,1.5975,2.156,Sangat Tinggi,2.1693,2.1948,2.1242,-0.6131,-1.7678,2.1002,Sangat Tinggi,-0.0558,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2017Q4,2017-Q4,2017,Q4,100,36,Banten,Jawa,11330437,73.86,10.18,42.15,55.47,565.91,1.236,7.74,26.15,6.53,23.67,16.36,38.26,0.548,1.865,9.72,Normal,2.3465,2.5143,1.7151,2.1002,Sangat Tinggi,2.156,2.0724,2.1311,-2.5881,1.3414,2.0806,Tinggi,-0.0196,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2018Q1,2018-Q1,2018,Q1,101,36,Banten,Jawa,11353558,73.77,10.11,42.58,55.49,575.82,1.751,7.98,26.72,6.08,24.14,16.06,39.17,2.394,1.917,9.46,Normal,2.0646,2.5884,1.6242,2.0806,Tinggi,2.1002,2.0991,2.1265,-0.9332,-0.8813,2.1832,Sangat Tinggi,0.1026,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2018Q2,2018-Q2,2018,Q2,102,36,Banten,Jawa,11399846,74.04,10.07,42.9,55.42,577.12,0.225,8.07,26.34,5.59,23.88,16.41,39.75,1.477,1.937,9.52,Normal,2.2451,2.6001,1.6735,2.1832,Sangat Tinggi,2.0806,2.1693,2.13,4.9313,0.6408,2.1616,Sangat Tinggi,-0.0216,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2018Q3,2018-Q3,2018,Q3,103,36,Banten,Jawa,11425242,74.22,10.01,42.99,55.87,583.89,1.174,8.33,24.96,6.35,24.53,15.99,40.23,1.206,2.003,,Normal,2.2907,2.5115,1.6124,2.1616,Sangat Tinggi,2.1832,2.156,2.1314,-0.9894,0.2597,2.1982,Sangat Tinggi,0.0366,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2018Q4,2018-Q4,2018,Q4,104,36,Banten,Jawa,11463676,74.34,10.05,,56.28,589.81,1.014,8.38,27.27,5.99,23.88,16.4,41.01,1.921,1.981,9.67,Normal,2.1242,2.6339,1.4753,2.1982,Sangat Tinggi,2.1616,2.1002,2.1559,1.6932,4.6662,2.1933,Sangat Tinggi,-0.0049,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2019Q1,2019-Q1,2019,Q1,105,36,Banten,Jawa,11464126,74.4,10.15,44.33,56.51,595.66,0.992,8.3,26.52,5.91,24.53,16.49,42.09,2.645,2.037,9.73,Normal,2.264,2.5981,1.4981,2.1933,Sangat Tinggi,2.1982,2.0806,2.1841,-0.2229,5.4167,2.2629,Sangat Tinggi,0.0696,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2019Q2,2019-Q2,2019,Q2,106,36,Banten,Jawa,11530119,74.58,9.6,45.01,56.63,604.59,1.499,8.25,26.91,5.73,24.77,16.52,42.51,1.006,2.09,9.94,Normal,2.4665,2.5432,1.6909,2.2629,Sangat Tinggi,2.1933,2.1832,2.204,3.1733,3.6506,2.2937,Sangat Tinggi,0.0308,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2019Q3,2019-Q3,2019,Q3,107,36,Banten,Jawa,11537124,74.57,9.38,,56.41,617.87,2.197,8.27,26.5,6.03,24.98,16.54,43.16,1.524,2.16,9.94,Normal,2.4437,2.9608,1.8155,2.2937,Sangat Tinggi,2.2629,2.1616,2.237,1.3611,6.1112,2.2904,Sangat Tinggi,-0.0033,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2019Q4,2019-Q4,2019,Q4,108,36,Banten,Jawa,11589724,74.45,9.43,45.88,56.54,627.19,1.508,8.45,27.13,5.74,25.28,17.31,44.05,2.063,2.164,9.96,Normal,2.296,2.7964,1.7664,2.2904,Sangat Tinggi,2.2937,2.1982,2.2601,-0.1439,4.1943,2.3355,Sangat Tinggi,0.0451,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2020Q1,2020-Q1,2020,Q1,109,36,Banten,Jawa,11639598,74.51,9.97,46.51,56.68,626.51,-0.109,8.44,26.31,6.45,24.86,17.27,44.25,0.444,2.231,10.42,Pandemi,2.2999,2.8595,1.5551,2.3355,Sangat Tinggi,2.2904,2.1933,2.2956,1.9691,6.4834,2.2307,Sangat Tinggi,-0.1048,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2020Q2,2020-Q2,2020,Q2,110,36,Banten,Jawa,11676643,74.58,10.49,47.2,56.82,614.12,-1.977,8.3,28.1,6.06,23.8,16.41,44.53,0.639,2.221,10.82,Pandemi,2.3911,2.8092,1.6735,2.2307,Sangat Tinggi,2.3355,2.2629,2.2876,-4.4873,-1.423,2.2071,Sangat Tinggi,-0.0236,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2020Q3,2020-Q3,2020,Q3,111,36,Banten,Jawa,11755285,74.47,11.09,47.84,,609.15,-0.809,8.37,25.42,6.33,22.83,14.98,44.44,-0.211,2.29,11.46,Pandemi,2.3853,2.7104,1.4809,2.2071,Sangat Tinggi,2.2307,2.2937,2.2659,-1.058,-3.7756,2.166,Sangat Tinggi,-0.0411,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2020Q4,2020-Q4,2020,Q4,112,36,Banten,Jawa,11795173,74.7,11.41,48.53,57.16,603.85,-0.871,,24.92,5.83,22.59,14.57,43.81,-1.416,2.34,11.94,Pandemi,2.2821,2.4852,1.3395,2.166,Sangat Tinggi,2.2071,2.2904,2.2348,-1.8622,-5.4314,2.2076,Sangat Tinggi,0.0416,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2021Q1,2021-Q1,2021,Q1,113,36,Banten,Jawa,11842187,74.88,11.86,48.67,57.26,611.2,1.217,8.18,25.18,5.73,22.7,14.97,43.96,0.359,2.366,11.97,Pemulihan Awal,2.1507,2.511,1.3957,2.2076,Sangat Tinggi,2.166,2.3355,2.2028,1.9206,-5.4763,2.2332,Sangat Tinggi,0.0256,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2021Q2,2021-Q2,2021,Q2,114,36,Banten,Jawa,11878654,75.24,,48.85,57.5,623.36,1.991,8.16,25.49,5.68,22.47,15.08,45.06,2.503,2.382,12.05,Pemulihan Awal,2.3217,2.8402,1.5166,2.2332,Sangat Tinggi,2.2076,2.2307,2.2035,1.1596,0.1121,2.1566,Sangat Tinggi,-0.0766,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2021Q3,2021-Q3,2021,Q3,115,36,Banten,Jawa,11890449,75.31,11.9,,57.45,627.15,0.607,8.1,26.82,5.93,22.83,15.07,45.34,0.609,2.492,11.9,Pemulihan Awal,2.295,2.7164,1.43,2.1566,Sangat Tinggi,2.2332,2.2071,2.1909,-3.4301,-2.2881,2.233,Sangat Tinggi,0.0764,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2021Q4,2021-Q4,2021,Q4,116,36,Banten,Jawa,11932741,75.6,11.76,49.75,58.02,632.25,0.814,8.24,25.49,5.79,22.67,15.57,45.54,0.439,2.526,11.89,Pemulihan Awal,2.42,2.7143,1.3615,2.233,Sangat Tinggi,2.1566,2.166,2.2076,3.5426,3.0933,2.2474,Sangat Tinggi,0.0144,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2022Q1,2022-Q1,2022,Q1,117,36,Banten,Jawa,11965734,75.97,11.41,49.87,58.14,,-0.215,8.19,26.68,5.76,23.51,14.99,47.14,3.524,2.579,11.76,Pemulihan,2.4267,2.8138,1.481,2.2474,Sangat Tinggi,2.233,2.2076,2.2176,0.6449,1.8029,2.2356,Sangat Tinggi,-0.0118,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2022Q2,2022-Q2,2022,Q2,118,36,Banten,Jawa,12008629,76.31,11.38,50.37,58.45,633.94,0.483,8.2,25.57,5.96,23.05,14.72,47.76,1.311,2.595,11.63,Pemulihan,2.3719,2.7779,1.4398,2.2356,Sangat Tinggi,2.2474,2.2332,2.2181,-0.5251,0.1075,2.1959,Sangat Tinggi,-0.0397,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2022Q3,2022-Q3,2022,Q3,119,36,Banten,Jawa,12064130,76.7,11.09,50.66,58.85,642.02,1.274,8.4,26.25,6.18,22.63,14.84,49.24,3.103,2.654,11.58,Pemulihan,2.346,2.79,1.4742,2.1959,Sangat Tinggi,2.2356,2.1566,2.228,-1.7758,1.8223,2.2803,Sangat Tinggi,0.0844,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2022Q4,2022-Q4,2022,Q4,120,36,Banten,Jawa,12132519,77.0,10.73,51.09,59.08,662.61,3.208,8.43,27.17,6.54,22.82,15.55,50.32,2.194,2.734,11.46,Pemulihan,2.4545,2.9376,1.6883,2.2803,Sangat Tinggi,2.1959,2.233,2.2398,3.8435,2.1182,2.3005,Sangat Tinggi,0.0202,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2023Q1,2023-Q1,2023,Q1,121,36,Banten,Jawa,12181568,77.03,10.5,51.93,59.42,668.94,0.955,8.51,28.38,6.15,23.71,16.29,51.83,2.992,2.791,11.27,Pemulihan,2.1808,2.942,1.5583,2.3005,Sangat Tinggi,2.2803,2.2474,2.2531,0.8858,2.3627,2.335,Sangat Tinggi,0.0345,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2023Q2,2023-Q2,2023,Q2,122,36,Banten,Jawa,12229569,76.92,10.38,52.69,59.58,664.07,-0.728,8.78,27.48,6.27,23.46,16.42,52.42,1.15,2.86,11.1,Pemulihan,2.4608,2.659,1.7377,2.335,Sangat Tinggi,2.3005,2.2356,2.2779,1.4997,4.4462,2.4058,Sangat Tinggi,0.0708,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2023Q3,2023-Q3,2023,Q3,123,36,Banten,Jawa,12259767,77.19,10.26,53.34,59.7,673.47,1.416,,27.79,6.27,23.4,16.86,,2.328,2.932,11.1,Pemulihan,2.4409,2.926,1.775,2.4058,Sangat Tinggi,2.335,2.1959,2.3304,3.0321,9.5587,2.4163,Sangat Tinggi,0.0105,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2023Q4,2023-Q4,2023,Q4,124,36,Banten,Jawa,12279169,,9.74,53.65,59.71,691.13,2.623,8.71,26.82,6.19,,18.11,54.22,1.08,3.041,10.78,Pemulihan,2.3672,2.883,1.6149,2.4163,Sangat Tinggi,2.4058,2.2803,2.3644,0.4364,5.9641,2.3145,Sangat Tinggi,-0.1018,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2024Q1,2024-Q1,2024,Q1,125,36,Banten,Jawa,12313207,,9.94,54.38,60.23,697.01,0.851,8.64,26.18,5.5,22.48,17.59,55.35,2.078,3.07,10.86,Normal,2.2996,2.8588,1.6257,2.3145,Sangat Tinggi,2.4163,2.3005,2.3679,-4.2131,0.6086,2.2828,Sangat Tinggi,-0.0317,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2024Q2,2024-Q2,2024,Q2,126,36,Banten,Jawa,12342842,77.69,9.77,54.73,60.58,706.28,1.33,8.64,25.89,6.39,22.49,17.42,55.96,1.095,3.191,10.98,Normal,2.4788,2.8627,1.6916,2.2828,Sangat Tinggi,2.3145,2.335,2.3548,-1.3696,-2.2355,2.2728,Sangat Tinggi,-0.01,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2024Q3,2024-Q3,2024,Q3,127,36,Banten,Jawa,12395192,77.61,9.74,55.45,60.92,713.34,1.0,8.72,27.05,6.36,22.64,,57.54,2.822,3.255,10.99,Normal,2.3387,3.0128,1.492,2.2728,Sangat Tinggi,2.2828,2.4058,2.3216,-0.4381,-5.5283,2.2718,Sangat Tinggi,-0.001,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2024Q4,2024-Q4,2024,Q4,128,36,Banten,Jawa,12454654,77.56,9.74,56.09,61.17,722.88,1.337,8.82,27.16,6.2,22.49,16.73,57.94,0.702,3.279,10.9,Normal,2.4189,2.9699,1.5578,2.2718,Sangat Tinggi,2.2728,2.4163,2.2855,-0.044,-5.9802,2.348,Sangat Tinggi,0.0762,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2025Q1,2025-Q1,2025,Q1,129,36,Banten,Jawa,12468235,78.04,10.02,56.71,61.31,730.57,1.063,8.78,26.11,6.11,22.46,17.11,58.58,1.113,3.375,10.8,Normal,2.2685,3.0182,1.5626,2.348,Sangat Tinggi,2.2718,2.3145,2.2938,3.3542,1.4474,2.3008,Sangat Tinggi,-0.0472,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2025Q2,2025-Q2,2025,Q2,130,36,Banten,Jawa,12492528,78.2,9.84,56.89,61.52,742.93,1.692,,25.63,6.54,22.46,18.05,59.88,2.204,3.491,10.79,Normal,2.3932,3.0734,1.4484,2.3008,Sangat Tinggi,2.348,2.2828,2.2984,-2.0102,0.7885,2.3654,Sangat Tinggi,0.0646,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2025Q3,2025-Q3,2025,Q3,131,36,Banten,Jawa,12487372,78.32,9.64,57.03,61.74,750.75,1.052,8.94,26.66,6.61,22.49,18.35,60.59,1.201,3.505,10.73,Normal,2.4394,3.2413,1.6323,2.3654,Sangat Tinggi,2.3008,2.2728,2.3215,2.8077,4.0743,2.3938,Sangat Tinggi,0.0284,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
36-2025Q4,2025-Q4,2025,Q4,132,36,Banten,Jawa,12527087,78.7,9.84,57.38,62.13,754.96,0.561,9.09,27.5,6.1,23.12,18.81,,1.17,3.588,10.61,Normal,2.5093,3.0741,1.3695,2.3938,Sangat Tinggi,2.3654,2.2718,2.352,1.2006,5.3702,,,,,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
51-1993Q1,1993-Q1,1993,Q1,1,51,Bali,Bali dan Nusa Tenggara,1042675,41.2,18.89,4.59,35.35,255.75,-0.767,3.91,16.71,3.61,12.47,10.22,4.32,29.234,0.29,5.72,Normal,1.6764,1.5103,1.6082,1.594,Rendah,,,1.594,,,1.5344,Rendah,-0.0596,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
51-1993Q2,1993-Q2,1993,Q2,2,51,Bali,Bali dan Nusa Tenggara,1045677,41.36,18.97,5.04,35.46,253.15,-1.018,4.04,17.57,4.34,12.67,9.44,4.74,9.52,0.306,5.85,Normal,1.7366,1.5988,1.3823,1.5344,Rendah,1.594,,1.5642,-3.739,,1.56,Rendah,0.0256,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
51-1993Q3,1993-Q3,1993,Q3,3,51,Bali,Bali dan Nusa Tenggara,1050854,41.71,18.48,5.19,35.77,251.77,-0.544,4.3,17.21,4.11,13.13,9.0,4.98,5.134,0.314,5.68,Normal,1.741,1.4281,1.4262,1.56,Rendah,1.5344,,1.5628,1.6684,,1.5267,Rendah,-0.0333,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
51-1993Q4,1993-Q4,1993,Q4,4,51,Bali,bali dan nusa tenggara,1055812,41.62,18.65,5.35,35.98,258.03,2.488,4.27,18.17,4.21,13.3,8.61,4.93,-1.069,0.327,5.65,Normal,1.6227,1.5236,1.2257,1.5267,Rendah,1.56,,1.5538,-2.1346,,1.581,Rendah,0.0543,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
51-1994Q1,1994-Q1,1994,Q1,5,51,Bali,Bali dan Nusa Tenggara,1061282,41.88,18.56,5.85,36.07,272.75,5.702,4.25,19.55,3.77,13.47,8.9,4.73,-4.042,0.288,5.57,Normal,1.8109,1.6352,1.492,1.581,Rendah,1.5267,1.594,1.5505,3.5567,-0.8156,1.65,Sedang,0.069,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
51-1994Q2,1994-Q2,1994,Q2,6,51,Bali,Bali dan Nusa Tenggara,1065256,41.84,18.39,6.17,36.22,287.52,5.416,4.33,18.38,4.78,13.63,9.35,4.99,5.513,0.354,5.49,Normal,1.9428,1.5733,1.3542,1.65,Sedang,1.581,1.5344,1.5794,4.3643,7.5339,1.6539,Sedang,0.0039,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
